State,Category,Region,Year,Quarter,RegisteredUsers
sikkim,districts,west,2019,4,11078
sikkim,districts,north,2019,4,8093
sikkim,pincodes,737101,2019,4,15223
sikkim,pincodes,737102,2019,4,11002
sikkim,pincodes,737134,2019,4,8964
sikkim,pincodes,737132,2019,4,8456
sikkim,pincodes,737135,2019,4,7240
sikkim,pincodes,737126,2019,4,6464
sikkim,pincodes,737113,2019,4,5181
sikkim,pincodes,737120,2019,4,4869
sikkim,pincodes,737103,2019,4,3999
sikkim,pincodes,737121,2019,4,3995
sikkim,districts,east,2020,1,61820
sikkim,districts,south,2020,1,21043
sikkim,districts,west,2020,1,12746
sikkim,districts,north,2020,1,9022
sikkim,pincodes,737101,2020,1,17139
sikkim,pincodes,737102,2020,1,12201
sikkim,pincodes,737134,2020,1,10222
sikkim,pincodes,737132,2020,1,9292
sikkim,pincodes,737135,2020,1,8051
sikkim,pincodes,737126,2020,1,7462
sikkim,pincodes,737113,2020,1,5869
sikkim,pincodes,737120,2020,1,5305
sikkim,pincodes,737121,2020,1,4720
sikkim,pincodes,737103,2020,1,4434
sikkim,districts,east,2020,2,69829
sikkim,districts,south,2020,2,24768
sikkim,districts,west,2020,2,15082
sikkim,districts,north,2020,2,10242
sikkim,pincodes,737101,2020,2,19227
sikkim,pincodes,737102,2020,2,13610
sikkim,pincodes,737134,2020,2,11915
sikkim,pincodes,737132,2020,2,10447
sikkim,pincodes,737135,2020,2,9160
sikkim,pincodes,737126,2020,2,8958
sikkim,pincodes,737113,2020,2,6822
sikkim,pincodes,737120,2020,2,5833
sikkim,pincodes,737121,2020,2,5749
sikkim,pincodes,737103,2020,2,4938
sikkim,districts,east,2020,3,78018
sikkim,districts,south,2020,3,28038
sikkim,districts,west,2020,3,17400
sikkim,districts,north,2020,3,11317
sikkim,pincodes,737101,2020,3,21525
sikkim,pincodes,737102,2020,3,15094
sikkim,pincodes,737134,2020,3,13624
sikkim,pincodes,737132,2020,3,11586
sikkim,pincodes,737135,2020,3,10222
sikkim,pincodes,737126,2020,3,10158
sikkim,pincodes,737113,2020,3,7782
sikkim,pincodes,737121,2020,3,6733
sikkim,pincodes,737120,2020,3,6342
sikkim,pincodes,737103,2020,3,5456
sikkim,districts,east,2020,4,85770
sikkim,districts,south,2020,4,31055
sikkim,districts,west,2020,4,19217
sikkim,districts,north,2020,4,12501
sikkim,pincodes,737101,2020,4,23744
sikkim,pincodes,737102,2020,4,16577
sikkim,pincodes,737134,2020,4,15077
sikkim,pincodes,737132,2020,4,12638
sikkim,pincodes,737126,2020,4,11350
sikkim,pincodes,737135,2020,4,11169
sikkim,pincodes,737113,2020,4,8583
sikkim,pincodes,737121,2020,4,7474
sikkim,pincodes,737120,2020,4,6926
sikkim,pincodes,737103,2020,4,5977
sikkim,districts,east,2021,1,92502
sikkim,districts,south,2021,1,33490
sikkim,districts,west,2021,1,20769
sikkim,districts,north,2021,1,13452
sikkim,pincodes,737101,2021,1,25663
sikkim,pincodes,737102,2021,1,17843
sikkim,pincodes,737134,2021,1,16236
sikkim,pincodes,737132,2021,1,13649
sikkim,pincodes,737126,2021,1,12273
sikkim,pincodes,737135,2021,1,12017
sikkim,pincodes,737113,2021,1,9258
sikkim,pincodes,737121,2021,1,8095
sikkim,pincodes,737120,2021,1,7423
sikkim,pincodes,737103,2021,1,6443
sikkim,districts,east,2021,2,99077
sikkim,districts,south,2021,2,35900
sikkim,districts,west,2021,2,22352
sikkim,districts,north,2021,2,14411
sikkim,pincodes,737101,2021,2,27441
sikkim,pincodes,737102,2021,2,19098
sikkim,pincodes,737134,2021,2,17409
sikkim,pincodes,737132,2021,2,14618
sikkim,pincodes,737126,2021,2,13159
sikkim,pincodes,737135,2021,2,12879
sikkim,pincodes,737113,2021,2,9970
sikkim,pincodes,737121,2021,2,8689
sikkim,pincodes,737120,2021,2,7948
sikkim,pincodes,737103,2021,2,6915
sikkim,districts,east,2021,3,106352
sikkim,districts,south,2021,3,38616
sikkim,districts,west,2021,3,24132
sikkim,districts,north,2021,3,15593
sikkim,pincodes,737101,2021,3,29396
sikkim,pincodes,737102,2021,3,20468
sikkim,pincodes,737134,2021,3,18740
sikkim,pincodes,737132,2021,3,15682
sikkim,pincodes,737126,2021,3,14145
sikkim,pincodes,737135,2021,3,13811
sikkim,pincodes,737113,2021,3,10760
sikkim,pincodes,737121,2021,3,9361
sikkim,pincodes,737120,2021,3,8604
sikkim,pincodes,737103,2021,3,7436
sikkim,districts,east,2021,4,113537
sikkim,districts,south,2021,4,41311
sikkim,districts,west,2021,4,25834
sikkim,districts,north,2021,4,16725
sikkim,pincodes,737101,2021,4,31343
sikkim,pincodes,737102,2021,4,21810
sikkim,pincodes,737134,2021,4,20001
sikkim,pincodes,737132,2021,4,16715
sikkim,pincodes,737126,2021,4,15175
sikkim,pincodes,737135,2021,4,14764
sikkim,pincodes,737113,2021,4,11524
sikkim,pincodes,737121,2021,4,10012
sikkim,pincodes,737120,2021,4,9245
sikkim,pincodes,737103,2021,4,7965
sikkim,districts,east,2022,1,120360
sikkim,districts,south,2022,1,43881
sikkim,districts,west,2022,1,27594
sikkim,districts,north,2022,1,17781
sikkim,pincodes,737101,2022,1,33157
sikkim,pincodes,737102,2022,1,23098
sikkim,pincodes,737134,2022,1,21281
sikkim,pincodes,737132,2022,1,17728
sikkim,pincodes,737126,2022,1,16079
sikkim,pincodes,737135,2022,1,15654
sikkim,pincodes,737113,2022,1,12301
sikkim,pincodes,737121,2022,1,10688
sikkim,pincodes,737120,2022,1,9820
sikkim,pincodes,737103,2022,1,8440
sikkim,districts,east,2022,2,126666
sikkim,districts,south,2022,2,46351
sikkim,districts,west,2022,2,29184
sikkim,districts,north,2022,2,18793
sikkim,pincodes,737101,2022,2,34848
sikkim,pincodes,737102,2022,2,24299
sikkim,pincodes,737134,2022,2,22433
sikkim,pincodes,737132,2022,2,18657
sikkim,pincodes,737126,2022,2,16979
sikkim,pincodes,737135,2022,2,16506
sikkim,pincodes,737113,2022,2,13025
sikkim,pincodes,737121,2022,2,11289
sikkim,pincodes,737120,2022,2,10381
sikkim,pincodes,737103,2022,2,8885
sikkim,districts,east,2022,3,133152
sikkim,districts,south,2022,3,48673
sikkim,districts,west,2022,3,30513
sikkim,districts,north,2022,3,19687
sikkim,pincodes,737101,2022,3,36580
sikkim,pincodes,737102,2022,3,25512
sikkim,pincodes,737134,2022,3,23630
sikkim,pincodes,737132,2022,3,19633
sikkim,pincodes,737126,2022,3,17775
sikkim,pincodes,737135,2022,3,17399
sikkim,pincodes,737113,2022,3,13634
sikkim,pincodes,737121,2022,3,11780
sikkim,pincodes,737120,2022,3,10901
sikkim,pincodes,737103,2022,3,9349
sikkim,districts,east,2022,4,139175
sikkim,districts,south,2022,4,50716
sikkim,districts,west,2022,4,31605
sikkim,districts,north,2022,4,20472
sikkim,pincodes,737101,2022,4,38348
sikkim,pincodes,737102,2022,4,26669
sikkim,pincodes,737134,2022,4,24659
sikkim,pincodes,737132,2022,4,20507
sikkim,pincodes,737126,2022,4,18512
sikkim,pincodes,737135,2022,4,18170
sikkim,pincodes,737113,2022,4,14122
sikkim,pincodes,737121,2022,4,12204
sikkim,pincodes,737120,2022,4,11369
sikkim,pincodes,737103,2022,4,9731
sikkim,districts,east,2023,1,145199
sikkim,districts,south,2023,1,52942
sikkim,districts,west,2023,1,32945
sikkim,districts,north,2023,1,21354
sikkim,pincodes,737101,2023,1,39951
sikkim,pincodes,737102,2023,1,27829
sikkim,pincodes,737134,2023,1,25736
sikkim,pincodes,737132,2023,1,21376
sikkim,pincodes,737126,2023,1,19329
sikkim,pincodes,737135,2023,1,18992
sikkim,pincodes,737113,2023,1,14738
sikkim,pincodes,737121,2023,1,12726
sikkim,pincodes,737120,2023,1,11868
sikkim,pincodes,737103,2023,1,10158
sikkim,districts,east,2023,2,150852
sikkim,districts,south,2023,2,55158
sikkim,districts,west,2023,2,34427
sikkim,districts,north,2023,2,22291
sikkim,pincodes,737101,2023,2,41406
sikkim,pincodes,737102,2023,2,28847
sikkim,pincodes,737134,2023,2,26811
sikkim,pincodes,737132,2023,2,22234
sikkim,pincodes,737126,2023,2,20106
sikkim,pincodes,737135,2023,2,19740
sikkim,pincodes,737113,2023,2,15390
sikkim,pincodes,737121,2023,2,13276
sikkim,pincodes,737120,2023,2,12382
sikkim,pincodes,737103,2023,2,10586
sikkim,districts,east,2023,3,156600
sikkim,districts,south,2023,3,57259
sikkim,districts,west,2023,3,35808
sikkim,districts,north,2023,3,23162
sikkim,pincodes,737101,2023,3,42978
sikkim,pincodes,737102,2023,3,29890
sikkim,pincodes,737134,2023,3,27814
sikkim,pincodes,737132,2023,3,23137
sikkim,pincodes,737126,2023,3,20857
sikkim,pincodes,737135,2023,3,20546
sikkim,pincodes,737113,2023,3,16014
sikkim,pincodes,737121,2023,3,13773
sikkim,pincodes,737120,2023,3,12857
sikkim,pincodes,737103,2023,3,10993
sikkim,districts,east,2023,4,162011
sikkim,districts,south,2023,4,59357
sikkim,districts,west,2023,4,37183
sikkim,districts,north,2023,4,24024
sikkim,pincodes,737101,2023,4,44334
sikkim,pincodes,737102,2023,4,30867
sikkim,pincodes,737134,2023,4,28882
sikkim,pincodes,737132,2023,4,23942
sikkim,pincodes,737126,2023,4,21605
sikkim,pincodes,737135,2023,4,21325
sikkim,pincodes,737113,2023,4,16645
sikkim,pincodes,737121,2023,4,14283
sikkim,pincodes,737120,2023,4,13330
sikkim,pincodes,737103,2023,4,11351
sikkim,districts,east,2024,1,168229
sikkim,districts,south,2024,1,61782
sikkim,districts,west,2024,1,38748
sikkim,districts,north,2024,1,25062
sikkim,pincodes,737101,2024,1,45934
sikkim,pincodes,737102,2024,1,32009
sikkim,pincodes,737134,2024,1,30066
sikkim,pincodes,737132,2024,1,24896
sikkim,pincodes,737126,2024,1,22452
sikkim,pincodes,737135,2024,1,22179
sikkim,pincodes,737113,2024,1,17339
sikkim,pincodes,737121,2024,1,14857
sikkim,pincodes,737120,2024,1,13901
sikkim,pincodes,737103,2024,1,11754
sikkim,districts,east,2024,2,174348
sikkim,districts,south,2024,2,64133
sikkim,districts,west,2024,2,40197
sikkim,districts,north,2024,2,25972
sikkim,pincodes,737101,2024,2,47504
sikkim,pincodes,737102,2024,2,33172
sikkim,pincodes,737134,2024,2,31252
sikkim,pincodes,737132,2024,2,25826
sikkim,pincodes,737126,2024,2,23264
sikkim,pincodes,737135,2024,2,22982
sikkim,pincodes,737113,2024,2,17990
sikkim,pincodes,737121,2024,2,15421
sikkim,pincodes,737120,2024,2,14416
sikkim,pincodes,737103,2024,2,12167
sikkim,districts,gangtok,2024,3,140362
sikkim,districts,namchi,2024,3,56951
sikkim,districts,pakyong,2024,3,50399
sikkim,districts,mangan,2024,3,24207
sikkim,districts,gyalshing,2024,3,23625
sikkim,districts,soreng,2024,3,16767
sikkim,pincodes,737101,2024,3,51565
sikkim,pincodes,737102,2024,3,34655
sikkim,pincodes,737134,2024,3,31469
sikkim,pincodes,737126,2024,3,26946
sikkim,pincodes,737135,2024,3,23000
sikkim,pincodes,737113,2024,3,17266
sikkim,pincodes,737136,2024,3,15441
sikkim,pincodes,737121,2024,3,15267
sikkim,pincodes,737103,2024,3,14233
sikkim,pincodes,737132,2024,3,13745
sikkim,districts,gangtok,2024,4,143928
sikkim,districts,namchi,2024,4,58886
sikkim,districts,pakyong,2024,4,51773
sikkim,districts,gyalshing,2024,4,24563
sikkim,districts,mangan,2024,4,24321
sikkim,districts,soreng,2024,4,17277
sikkim,pincodes,737101,2024,4,53234
sikkim,pincodes,737102,2024,4,35216
sikkim,pincodes,737134,2024,4,32413
sikkim,pincodes,737126,2024,4,27769
sikkim,pincodes,737135,2024,4,23566
sikkim,pincodes,737113,2024,4,17996
sikkim,pincodes,737136,2024,4,15964
sikkim,pincodes,737121,2024,4,15740
sikkim,pincodes,737103,2024,4,14549
sikkim,pincodes,737132,2024,4,14041
tamil-nadu,districts,chennai,2018,1,292004
tamil-nadu,districts,thiruvallur,2018,1,215622
tamil-nadu,districts,chengalpattu,2018,1,215210
tamil-nadu,districts,coimbatore,2018,1,170306
tamil-nadu,districts,kancheepuram,2018,1,136352
tamil-nadu,districts,salem,2018,1,88288
tamil-nadu,districts,tiruppur,2018,1,87652
tamil-nadu,districts,madurai,2018,1,72582
tamil-nadu,districts,krishnagiri,2018,1,66958
tamil-nadu,districts,tiruchirappalli,2018,1,62230
tamil-nadu,pincodes,600100,2018,1,19254
tamil-nadu,pincodes,602105,2018,1,17170
tamil-nadu,pincodes,641602,2018,1,17139
tamil-nadu,pincodes,635109,2018,1,16386
tamil-nadu,pincodes,600042,2018,1,16188
tamil-nadu,pincodes,600003,2018,1,16113
tamil-nadu,pincodes,600119,2018,1,15020
tamil-nadu,pincodes,600056,2018,1,14894
tamil-nadu,pincodes,600053,2018,1,13947
tamil-nadu,pincodes,600097,2018,1,13934
tamil-nadu,districts,chennai,2018,2,401349
tamil-nadu,districts,thiruvallur,2018,2,300210
tamil-nadu,districts,chengalpattu,2018,2,292432
tamil-nadu,districts,coimbatore,2018,2,244374
tamil-nadu,districts,kancheepuram,2018,2,188583
tamil-nadu,districts,tiruppur,2018,2,128535
tamil-nadu,districts,salem,2018,2,126830
tamil-nadu,districts,madurai,2018,2,105957
tamil-nadu,districts,krishnagiri,2018,2,96842
tamil-nadu,districts,tiruchirappalli,2018,2,91156
tamil-nadu,pincodes,600100,2018,2,26004
tamil-nadu,pincodes,641602,2018,2,24485
tamil-nadu,pincodes,602105,2018,2,23885
tamil-nadu,pincodes,635109,2018,2,23421
tamil-nadu,pincodes,600042,2018,2,21630
tamil-nadu,pincodes,600003,2018,2,21275
tamil-nadu,pincodes,600056,2018,2,20493
tamil-nadu,pincodes,600119,2018,2,19870
tamil-nadu,pincodes,635126,2018,2,19632
tamil-nadu,pincodes,600053,2018,2,19366
tamil-nadu,districts,chennai,2018,3,511138
tamil-nadu,districts,thiruvallur,2018,3,381620
tamil-nadu,districts,chengalpattu,2018,3,368413
tamil-nadu,districts,coimbatore,2018,3,318461
tamil-nadu,districts,kancheepuram,2018,3,239985
tamil-nadu,districts,tiruppur,2018,3,172195
tamil-nadu,districts,salem,2018,3,164489
tamil-nadu,districts,madurai,2018,3,138064
tamil-nadu,districts,krishnagiri,2018,3,128769
tamil-nadu,districts,tiruchirappalli,2018,3,119661
tamil-nadu,pincodes,600100,2018,3,32407
tamil-nadu,pincodes,641602,2018,3,32062
tamil-nadu,pincodes,602105,2018,3,30685
tamil-nadu,pincodes,635109,2018,3,30342
tamil-nadu,pincodes,600042,2018,3,27281
tamil-nadu,pincodes,600056,2018,3,25710
tamil-nadu,pincodes,635126,2018,3,25446
tamil-nadu,pincodes,600119,2018,3,25310
tamil-nadu,pincodes,600003,2018,3,25211
tamil-nadu,pincodes,600053,2018,3,24350
tamil-nadu,districts,chennai,2018,4,689276
tamil-nadu,districts,thiruvallur,2018,4,514830
tamil-nadu,districts,chengalpattu,2018,4,483785
tamil-nadu,districts,coimbatore,2018,4,415090
tamil-nadu,districts,kancheepuram,2018,4,318007
tamil-nadu,districts,tiruppur,2018,4,227253
tamil-nadu,districts,salem,2018,4,215365
tamil-nadu,districts,madurai,2018,4,183206
tamil-nadu,districts,krishnagiri,2018,4,172743
tamil-nadu,districts,tiruchirappalli,2018,4,160006
tamil-nadu,pincodes,600100,2018,4,42866
tamil-nadu,pincodes,641602,2018,4,41636
tamil-nadu,pincodes,602105,2018,4,40337
tamil-nadu,pincodes,635109,2018,4,39553
tamil-nadu,pincodes,600042,2018,4,35139
tamil-nadu,pincodes,600056,2018,4,34394
tamil-nadu,pincodes,635126,2018,4,33327
tamil-nadu,pincodes,600119,2018,4,32763
tamil-nadu,pincodes,600053,2018,4,32652
tamil-nadu,pincodes,600003,2018,4,31780
tamil-nadu,districts,chennai,2019,1,830586
tamil-nadu,districts,thiruvallur,2019,1,625908
tamil-nadu,districts,chengalpattu,2019,1,578045
tamil-nadu,districts,coimbatore,2019,1,495350
tamil-nadu,districts,kancheepuram,2019,1,385091
tamil-nadu,districts,tiruppur,2019,1,273869
tamil-nadu,districts,salem,2019,1,257624
tamil-nadu,districts,madurai,2019,1,224783
tamil-nadu,districts,krishnagiri,2019,1,212859
tamil-nadu,districts,tiruchirappalli,2019,1,193798
tamil-nadu,pincodes,600100,2019,1,51245
tamil-nadu,pincodes,641602,2019,1,49716
tamil-nadu,pincodes,602105,2019,1,48656
tamil-nadu,pincodes,635109,2019,1,48062
tamil-nadu,pincodes,600042,2019,1,41510
tamil-nadu,pincodes,600056,2019,1,41450
tamil-nadu,pincodes,635126,2019,1,40399
tamil-nadu,pincodes,600053,2019,1,39199
tamil-nadu,pincodes,600119,2019,1,38537
tamil-nadu,pincodes,600003,2019,1,38221
tamil-nadu,districts,chennai,2019,2,969955
tamil-nadu,districts,thiruvallur,2019,2,733978
tamil-nadu,districts,chengalpattu,2019,2,667137
tamil-nadu,districts,coimbatore,2019,2,584160
tamil-nadu,districts,kancheepuram,2019,2,447527
tamil-nadu,districts,tiruppur,2019,2,324350
tamil-nadu,districts,salem,2019,2,302033
tamil-nadu,districts,madurai,2019,2,268420
tamil-nadu,districts,krishnagiri,2019,2,252986
tamil-nadu,districts,tiruchirappalli,2019,2,229886
tamil-nadu,pincodes,600100,2019,2,59144
tamil-nadu,pincodes,641602,2019,2,58046
tamil-nadu,pincodes,635109,2019,2,56022
tamil-nadu,pincodes,602105,2019,2,55771
tamil-nadu,pincodes,600003,2019,2,51153
tamil-nadu,pincodes,600056,2019,2,48134
tamil-nadu,pincodes,635126,2019,2,47157
tamil-nadu,pincodes,600042,2019,2,47069
tamil-nadu,pincodes,600053,2019,2,45586
tamil-nadu,pincodes,600116,2019,2,43913
tamil-nadu,districts,chennai,2019,3,1090190
tamil-nadu,districts,thiruvallur,2019,3,828137
tamil-nadu,districts,chengalpattu,2019,3,744424
tamil-nadu,districts,coimbatore,2019,3,669547
tamil-nadu,districts,kancheepuram,2019,3,503192
tamil-nadu,districts,tiruppur,2019,3,371296
tamil-nadu,districts,salem,2019,3,342259
tamil-nadu,districts,madurai,2019,3,305793
tamil-nadu,districts,krishnagiri,2019,3,290478
tamil-nadu,districts,tiruchirappalli,2019,3,261919
tamil-nadu,pincodes,641602,2019,3,66075
tamil-nadu,pincodes,600100,2019,3,65467
tamil-nadu,pincodes,635109,2019,3,63628
tamil-nadu,pincodes,602105,2019,3,62631
tamil-nadu,pincodes,600003,2019,3,60506
tamil-nadu,pincodes,600056,2019,3,54402
tamil-nadu,pincodes,635126,2019,3,53597
tamil-nadu,pincodes,600042,2019,3,51880
tamil-nadu,pincodes,600053,2019,3,50908
tamil-nadu,pincodes,600116,2019,3,49401
tamil-nadu,districts,chennai,2019,4,1216610
tamil-nadu,districts,thiruvallur,2019,4,934744
tamil-nadu,districts,chengalpattu,2019,4,829575
tamil-nadu,districts,coimbatore,2019,4,767480
tamil-nadu,districts,kancheepuram,2019,4,564806
tamil-nadu,districts,tiruppur,2019,4,427694
tamil-nadu,districts,salem,2019,4,390301
tamil-nadu,districts,madurai,2019,4,351234
tamil-nadu,districts,krishnagiri,2019,4,335178
tamil-nadu,districts,tiruchirappalli,2019,4,299366
tamil-nadu,pincodes,641602,2019,4,75544
tamil-nadu,pincodes,600100,2019,4,72286
tamil-nadu,pincodes,635109,2019,4,72159
tamil-nadu,pincodes,602105,2019,4,70089
tamil-nadu,pincodes,600003,2019,4,67897
tamil-nadu,pincodes,600056,2019,4,60936
tamil-nadu,pincodes,635126,2019,4,60812
tamil-nadu,pincodes,600042,2019,4,56848
tamil-nadu,pincodes,600053,2019,4,56622
tamil-nadu,pincodes,600116,2019,4,55253
tamil-nadu,districts,chennai,2020,1,1340762
tamil-nadu,districts,thiruvallur,2020,1,1041642
tamil-nadu,districts,chengalpattu,2020,1,912587
tamil-nadu,districts,coimbatore,2020,1,868832
tamil-nadu,districts,kancheepuram,2020,1,626872
tamil-nadu,districts,tiruppur,2020,1,488697
tamil-nadu,districts,salem,2020,1,442045
tamil-nadu,districts,madurai,2020,1,402474
tamil-nadu,districts,krishnagiri,2020,1,379857
tamil-nadu,districts,tiruchirappalli,2020,1,339829
tamil-nadu,pincodes,641602,2020,1,85509
tamil-nadu,pincodes,635109,2020,1,80309
tamil-nadu,pincodes,600100,2020,1,78806
tamil-nadu,pincodes,602105,2020,1,77276
tamil-nadu,pincodes,600003,2020,1,74485
tamil-nadu,pincodes,635126,2020,1,67464
tamil-nadu,pincodes,600056,2020,1,67263
tamil-nadu,pincodes,600053,2020,1,62400
tamil-nadu,pincodes,600042,2020,1,61417
tamil-nadu,pincodes,600116,2020,1,60816
tamil-nadu,districts,chennai,2020,2,1436722
tamil-nadu,districts,thiruvallur,2020,2,1140330
tamil-nadu,districts,chengalpattu,2020,2,979769
tamil-nadu,districts,coimbatore,2020,2,958191
tamil-nadu,districts,kancheepuram,2020,2,678899
tamil-nadu,districts,tiruppur,2020,2,550609
tamil-nadu,districts,salem,2020,2,499360
tamil-nadu,districts,madurai,2020,2,456527
tamil-nadu,districts,krishnagiri,2020,2,424184
tamil-nadu,districts,tiruchirappalli,2020,2,383178
tamil-nadu,pincodes,641602,2020,2,95158
tamil-nadu,pincodes,635109,2020,2,87458
tamil-nadu,pincodes,600100,2020,2,83667
tamil-nadu,pincodes,602105,2020,2,82779
tamil-nadu,pincodes,600003,2020,2,77789
tamil-nadu,pincodes,635126,2020,2,73063
tamil-nadu,pincodes,600056,2020,2,72281
tamil-nadu,pincodes,600053,2020,2,67058
tamil-nadu,pincodes,600116,2020,2,65439
tamil-nadu,pincodes,600042,2020,2,64796
tamil-nadu,districts,chennai,2020,3,1566152
tamil-nadu,districts,thiruvallur,2020,3,1260923
tamil-nadu,districts,coimbatore,2020,3,1073680
tamil-nadu,districts,chengalpattu,2020,3,1064263
tamil-nadu,districts,kancheepuram,2020,3,744437
tamil-nadu,districts,tiruppur,2020,3,625391
tamil-nadu,districts,salem,2020,3,564858
tamil-nadu,districts,madurai,2020,3,516447
tamil-nadu,districts,krishnagiri,2020,3,480568
tamil-nadu,districts,tiruchirappalli,2020,3,433221
tamil-nadu,pincodes,641602,2020,3,107812
tamil-nadu,pincodes,635109,2020,3,97699
tamil-nadu,pincodes,602105,2020,3,90254
tamil-nadu,pincodes,600100,2020,3,90250
tamil-nadu,pincodes,600003,2020,3,81870
tamil-nadu,pincodes,635126,2020,3,80964
tamil-nadu,pincodes,600056,2020,3,78968
tamil-nadu,pincodes,600053,2020,3,73528
tamil-nadu,pincodes,600116,2020,3,71557
tamil-nadu,pincodes,600042,2020,3,69297
tamil-nadu,districts,chennai,2020,4,1731527
tamil-nadu,districts,thiruvallur,2020,4,1408348
tamil-nadu,districts,coimbatore,2020,4,1205249
tamil-nadu,districts,chengalpattu,2020,4,1170720
tamil-nadu,districts,kancheepuram,2020,4,829207
tamil-nadu,districts,tiruppur,2020,4,710489
tamil-nadu,districts,salem,2020,4,638883
tamil-nadu,districts,madurai,2020,4,582252
tamil-nadu,districts,krishnagiri,2020,4,545815
tamil-nadu,districts,tiruchirappalli,2020,4,487716
tamil-nadu,pincodes,641602,2020,4,121857
tamil-nadu,pincodes,635109,2020,4,110280
tamil-nadu,pincodes,602105,2020,4,100634
tamil-nadu,pincodes,600100,2020,4,98526
tamil-nadu,pincodes,635126,2020,4,90075
tamil-nadu,pincodes,600003,2020,4,87638
tamil-nadu,pincodes,600056,2020,4,87572
tamil-nadu,pincodes,600053,2020,4,81716
tamil-nadu,pincodes,600116,2020,4,79368
tamil-nadu,pincodes,600042,2020,4,75433
tamil-nadu,districts,chennai,2021,1,1865001
tamil-nadu,districts,thiruvallur,2021,1,1522407
tamil-nadu,districts,coimbatore,2021,1,1304141
tamil-nadu,districts,chengalpattu,2021,1,1259678
tamil-nadu,districts,kancheepuram,2021,1,895950
tamil-nadu,districts,tiruppur,2021,1,772074
tamil-nadu,districts,salem,2021,1,693137
tamil-nadu,districts,madurai,2021,1,630685
tamil-nadu,districts,krishnagiri,2021,1,592655
tamil-nadu,districts,tiruchirappalli,2021,1,527667
tamil-nadu,pincodes,641602,2021,1,132560
tamil-nadu,pincodes,635109,2021,1,119256
tamil-nadu,pincodes,602105,2021,1,109002
tamil-nadu,pincodes,600100,2021,1,105601
tamil-nadu,pincodes,635126,2021,1,97362
tamil-nadu,pincodes,600056,2021,1,94311
tamil-nadu,pincodes,600003,2021,1,93539
tamil-nadu,pincodes,600053,2021,1,88146
tamil-nadu,pincodes,600116,2021,1,85493
tamil-nadu,pincodes,600042,2021,1,80853
tamil-nadu,districts,chennai,2021,2,1988355
tamil-nadu,districts,thiruvallur,2021,2,1626966
tamil-nadu,districts,coimbatore,2021,2,1393621
tamil-nadu,districts,chengalpattu,2021,2,1344163
tamil-nadu,districts,kancheepuram,2021,2,957182
tamil-nadu,districts,tiruppur,2021,2,828168
tamil-nadu,districts,salem,2021,2,742566
tamil-nadu,districts,madurai,2021,2,675035
tamil-nadu,districts,krishnagiri,2021,2,635191
tamil-nadu,districts,tiruchirappalli,2021,2,565156
tamil-nadu,pincodes,641602,2021,2,141899
tamil-nadu,pincodes,635109,2021,2,127444
tamil-nadu,pincodes,602105,2021,2,116613
tamil-nadu,pincodes,600100,2021,2,112485
tamil-nadu,pincodes,635126,2021,2,103999
tamil-nadu,pincodes,600056,2021,2,100579
tamil-nadu,pincodes,600003,2021,2,99585
tamil-nadu,pincodes,600053,2021,2,94042
tamil-nadu,pincodes,600116,2021,2,91189
tamil-nadu,pincodes,600042,2021,2,86035
tamil-nadu,districts,chennai,2021,3,2124347
tamil-nadu,districts,thiruvallur,2021,3,1744228
tamil-nadu,districts,coimbatore,2021,3,1494350
tamil-nadu,districts,chengalpattu,2021,3,1438295
tamil-nadu,districts,kancheepuram,2021,3,1025651
tamil-nadu,districts,tiruppur,2021,3,891753
tamil-nadu,districts,salem,2021,3,798213
tamil-nadu,districts,madurai,2021,3,725021
tamil-nadu,districts,krishnagiri,2021,3,683549
tamil-nadu,districts,tiruchirappalli,2021,3,607438
tamil-nadu,pincodes,641602,2021,3,152392
tamil-nadu,pincodes,635109,2021,3,136599
tamil-nadu,pincodes,602105,2021,3,125331
tamil-nadu,pincodes,600100,2021,3,120046
tamil-nadu,pincodes,635126,2021,3,111400
tamil-nadu,pincodes,600056,2021,3,107501
tamil-nadu,pincodes,600003,2021,3,106261
tamil-nadu,pincodes,600053,2021,3,100637
tamil-nadu,pincodes,600116,2021,3,97574
tamil-nadu,pincodes,600042,2021,3,91756
tamil-nadu,districts,chennai,2021,4,2261346
tamil-nadu,districts,thiruvallur,2021,4,1860992
tamil-nadu,districts,coimbatore,2021,4,1594082
tamil-nadu,districts,chengalpattu,2021,4,1532535
tamil-nadu,districts,kancheepuram,2021,4,1094222
tamil-nadu,districts,tiruppur,2021,4,954674
tamil-nadu,districts,salem,2021,4,853064
tamil-nadu,districts,madurai,2021,4,774490
tamil-nadu,districts,krishnagiri,2021,4,731018
tamil-nadu,districts,tiruchirappalli,2021,4,649095
tamil-nadu,pincodes,641602,2021,4,162911
tamil-nadu,pincodes,635109,2021,4,145634
tamil-nadu,pincodes,602105,2021,4,133972
tamil-nadu,pincodes,600100,2021,4,127705
tamil-nadu,pincodes,635126,2021,4,118854
tamil-nadu,pincodes,600056,2021,4,114499
tamil-nadu,pincodes,600003,2021,4,113049
tamil-nadu,pincodes,600053,2021,4,107237
tamil-nadu,pincodes,600116,2021,4,103946
tamil-nadu,pincodes,600042,2021,4,97578
tamil-nadu,districts,chennai,2022,1,2388315
tamil-nadu,districts,thiruvallur,2022,1,1970646
tamil-nadu,districts,coimbatore,2022,1,1687096
tamil-nadu,districts,chengalpattu,2022,1,1621177
